state,date,new_cases,avg_cases,total_cases,recent_new,color
Andaman and Nicobar Islands,2020-03-26,1.0,2.25,3521.0,1.0,red
Andaman and Nicobar Islands,2020-03-27,5.0,2.0,3521.0,5.0,red
Andaman and Nicobar Islands,2020-03-28,3.0,1.6666666666666667,3521.0,3.0,red
Andaman and Nicobar Islands,2020-03-29,0.0,1.4285714285714286,3521.0,0.0,red
Andaman and Nicobar Islands,2020-03-30,1.0,1.2857142857142858,3521.0,1.0,red
Andaman and Nicobar Islands,2020-03-31,0.0,0.5714285714285714,3521.0,0.0,red
Andaman and Nicobar Islands,2020-04-01,0.0,0.14285714285714285,3521.0,1.4285714285714286,red
Andaman and Nicobar Islands,2020-04-02,0.0,0.14285714285714285,3521.0,1.2857142857142858,red
Andaman and Nicobar Islands,2020-04-03,0.0,0.0,3521.0,0.5714285714285714,red
Andaman and Nicobar Islands,2020-04-04,0.0,0.0,3521.0,0.14285714285714285,red
Andaman and Nicobar Islands,2020-04-05,0.0,0.14285714285714285,3521.0,0.14285714285714285,red
Andaman and Nicobar Islands,2020-04-06,0.0,0.14285714285714285,3521.0,0.0,red
Andaman and Nicobar Islands,2020-04-07,0.0,0.14285714285714285,3521.0,0.0,red
Andaman and Nicobar Islands,2020-04-08,1.0,0.14285714285714285,3521.0,0.14285714285714285,red
Andaman and Nicobar Islands,2020-04-09,0.0,0.14285714285714285,3521.0,0.14285714285714285,red
Andaman and Nicobar Islands,2020-04-10,0.0,0.14285714285714285,3521.0,0.14285714285714285,red
Andaman and Nicobar Islands,2020-04-11,0.0,0.14285714285714285,3521.0,0.14285714285714285,red
Andaman and Nicobar Islands,2020-04-12,0.0,0.0,3521.0,0.14285714285714285,red
Andaman and Nicobar Islands,2020-04-13,0.0,0.0,3521.0,0.14285714285714285,red
Andaman and Nicobar Islands,2020-04-14,0.0,0.14285714285714285,3521.0,0.14285714285714285,red
Andaman and Nicobar Islands,2020-04-15,0.0,0.42857142857142855,3521.0,0.0,red
Andaman and Nicobar Islands,2020-04-16,0.0,0.5714285714285714,3521.0,0.0,red
Andaman and Nicobar Islands,2020-04-17,1.0,0.7142857142857143,3521.0,0.14285714285714285,red
Andaman and Nicobar Islands,2020-04-18,2.0,0.8571428571428571,3521.0,0.42857142857142855,red
Andaman and Nicobar Islands,2020-04-19,1.0,1.0,3521.0,0.5714285714285714,red
Andaman and Nicobar Islands,2020-04-20,1.0,1.5714285714285714,3521.0,0.7142857142857143,red
Andaman and Nicobar Islands,2020-04-21,1.0,2.4285714285714284,3521.0,0.8571428571428571,red
Andaman and Nicobar Islands,2020-04-22,1.0,2.7142857142857144,3521.0,1.0,red
Andaman and Nicobar Islands,2020-04-23,4.0,2.5714285714285716,3521.0,1.5714285714285714,red
Andaman and Nicobar Islands,2020-04-24,7.0,2.4285714285714284,3521.0,2.4285714285714284,red
Andaman and Nicobar Islands,2020-04-25,4.0,2.2857142857142856,3521.0,2.7142857142857144,red
Andaman and Nicobar Islands,2020-04-26,0.0,2.142857142857143,3521.0,2.5714285714285716,red
Andaman and Nicobar Islands,2020-04-27,0.0,1.5714285714285714,3521.0,2.4285714285714284,red
Andaman and Nicobar Islands,2020-04-28,0.0,0.5714285714285714,3521.0,2.2857142857142856,red
Andaman and Nicobar Islands,2020-04-29,0.0,0.0,3521.0,2.142857142857143,red
Andaman and Nicobar Islands,2020-04-30,0.0,0.0,3521.0,1.5714285714285714,red
Andaman and Nicobar Islands,2020-05-01,0.0,0.0,3521.0,0.5714285714285714,red
Andaman and Nicobar Islands,2020-05-02,0.0,0.0,3521.0,0.0,red
Andaman and Nicobar Islands,2020-05-03,0.0,0.0,3521.0,0.0,red
Andaman and Nicobar Islands,2020-05-04,0.0,0.0,3521.0,0.0,red
Andaman and Nicobar Islands,2020-05-05,0.0,0.0,3521.0,0.0,red
Andaman and Nicobar Islands,2020-05-06,0.0,0.0,3521.0,0.0,red
Andaman and Nicobar Islands,2020-05-07,0.0,0.0,3521.0,0.0,red
Andaman and Nicobar Islands,2020-05-08,0.0,0.0,3521.0,0.0,red
Andaman and Nicobar Islands,2020-05-09,0.0,0.0,3521.0,0.0,red
Andaman and Nicobar Islands,2020-05-10,0.0,0.0,3521.0,0.0,red
Andaman and Nicobar Islands,2020-05-11,0.0,0.0,3521.0,0.0,red
Andaman and Nicobar Islands,2020-05-12,0.0,0.0,3521.0,0.0,red
Andaman and Nicobar Islands,2020-05-13,0.0,0.0,3521.0,0.0,red
Andaman and Nicobar Islands,2020-05-14,0.0,0.0,3521.0,0.0,red
Andaman and Nicobar Islands,2020-05-15,0.0,0.0,3521.0,0.0,red
Andaman and Nicobar Islands,2020-05-16,0.0,0.0,3521.0,0.0,red
Andaman and Nicobar Islands,2020-05-17,0.0,0.0,3521.0,0.0,red
Andaman and Nicobar Islands,2020-05-18,0.0,0.0,3521.0,0.0,red
Andaman and Nicobar Islands,2020-05-19,0.0,0.0,3521.0,0.0,red
Andaman and Nicobar Islands,2020-05-20,0.0,0.0,3521.0,0.0,red
Andaman and Nicobar Islands,2020-05-21,0.0,0.0,3521.0,0.0,red
Andaman and Nicobar Islands,2020-05-22,0.0,0.0,3521.0,0.0,red
Andaman and Nicobar Islands,2020-05-23,0.0,0.0,3521.0,0.0,red
Andaman and Nicobar Islands,2020-05-24,0.0,0.0,3521.0,0.0,red
Andaman and Nicobar Islands,2020-05-25,0.0,0.0,3521.0,0.0,red
Andaman and Nicobar Islands,2020-05-26,0.0,0.0,3521.0,0.0,red
Andaman and Nicobar Islands,2020-05-27,0.0,0.0,3521.0,0.0,red
Andaman and Nicobar Islands,2020-05-28,0.0,0.0,3521.0,0.0,red
Andaman and Nicobar Islands,2020-05-29,0.0,0.0,3521.0,0.0,red
Andaman and Nicobar Islands,2020-05-30,0.0,0.0,3521.0,0.0,red
Andaman and Nicobar Islands,2020-05-31,0.0,0.0,3521.0,0.0,red
Andaman and Nicobar Islands,2020-06-01,0.0,0.0,3521.0,0.0,red
Andaman and Nicobar Islands,2020-06-02,0.0,0.0,3521.0,0.0,red
Andaman and Nicobar Islands,2020-06-03,0.0,0.0,3521.0,0.0,red
Andaman and Nicobar Islands,2020-06-04,0.0,0.0,3521.0,0.0,red
Andaman and Nicobar Islands,2020-06-05,0.0,0.0,3521.0,0.0,red
Andaman and Nicobar Islands,2020-06-06,0.0,0.14285714285714285,3521.0,0.0,red
Andaman and Nicobar Islands,2020-06-07,0.0,0.2857142857142857,3521.0,0.0,red
Andaman and Nicobar Islands,2020-06-08,0.0,0.7142857142857143,3521.0,0.0,red
Andaman and Nicobar Islands,2020-06-09,1.0,0.7142857142857143,3521.0,0.14285714285714285,red
Andaman and Nicobar Islands,2020-06-10,1.0,0.7142857142857143,3521.0,0.2857142857142857,red
Andaman and Nicobar Islands,2020-06-11,3.0,1.0,3521.0,0.7142857142857143,red
Andaman and Nicobar Islands,2020-06-12,0.0,1.1428571428571428,3521.0,0.7142857142857143,red
Andaman and Nicobar Islands,2020-06-13,0.0,1.4285714285714286,3521.0,0.7142857142857143,red
Andaman and Nicobar Islands,2020-06-14,2.0,1.2857142857142858,3521.0,1.0,red
Andaman and Nicobar Islands,2020-06-15,1.0,1.0,3521.0,1.1428571428571428,red
Andaman and Nicobar Islands,2020-06-16,3.0,1.2857142857142858,3521.0,1.4285714285714286,red
Andaman and Nicobar Islands,2020-06-17,0.0,1.2857142857142858,3521.0,1.2857142857142858,red
Andaman and Nicobar Islands,2020-06-18,1.0,1.1428571428571428,3521.0,1.0,red
Andaman and Nicobar Islands,2020-06-19,2.0,1.0,3521.0,1.2857142857142858,red
Andaman and Nicobar Islands,2020-06-20,0.0,0.8571428571428571,3521.0,1.2857142857142858,red
Andaman and Nicobar Islands,2020-06-21,1.0,1.7142857142857142,3521.0,1.1428571428571428,red
Andaman and Nicobar Islands,2020-06-22,0.0,1.8571428571428572,3521.0,1.0,red
Andaman and Nicobar Islands,2020-06-23,2.0,3.5714285714285716,3521.0,0.8571428571428571,red
Andaman and Nicobar Islands,2020-06-24,6.0,3.5714285714285716,3521.0,1.7142857142857142,red
Andaman and Nicobar Islands,2020-06-25,2.0,5.0,3521.0,1.8571428571428572,red
Andaman and Nicobar Islands,2020-06-26,14.0,6.0,3521.0,3.5714285714285716,red
Andaman and Nicobar Islands,2020-06-27,0.0,6.714285714285714,3521.0,3.5714285714285716,red
Andaman and Nicobar Islands,2020-06-28,11.0,6.285714285714286,3521.0,5.0,red
Andaman and Nicobar Islands,2020-06-29,7.0,7.285714285714286,3521.0,6.0,red
Andaman and Nicobar Islands,2020-06-30,7.0,6.285714285714286,3521.0,6.714285714285714,red
Andaman and Nicobar Islands,2020-07-01,3.0,6.714285714285714,3521.0,6.285714285714286,red
Andaman and Nicobar Islands,2020-07-02,9.0,6.0,3521.0,7.285714285714286,red
Andaman and Nicobar Islands,2020-07-03,7.0,7.285714285714286,3521.0,6.285714285714286,red
Andaman and Nicobar Islands,2020-07-04,3.0,7.142857142857143,3521.0,6.714285714285714,red
Andaman and Nicobar Islands,2020-07-05,6.0,7.0,3521.0,6.0,red
Andaman and Nicobar Islands,2020-07-06,16.0,6.714285714285714,3521.0,7.285714285714286,red
Andaman and Nicobar Islands,2020-07-07,6.0,5.714285714285714,3521.0,7.142857142857143,red
Andaman and Nicobar Islands,2020-07-08,2.0,5.285714285714286,3521.0,7.0,red
Andaman and Nicobar Islands,2020-07-09,7.0,5.428571428571429,3521.0,6.714285714285714,red
Andaman and Nicobar Islands,2020-07-10,0.0,3.5714285714285716,3521.0,5.714285714285714,red
Andaman and Nicobar Islands,2020-07-11,0.0,3.4285714285714284,3521.0,5.285714285714286,red
Andaman and Nicobar Islands,2020-07-12,7.0,3.857142857142857,3521.0,5.428571428571429,red
Andaman and Nicobar Islands,2020-07-13,3.0,3.4285714285714284,3521.0,3.5714285714285716,red
Andaman and Nicobar Islands,2020-07-14,5.0,4.0,3521.0,3.4285714285714284,red
Andaman and Nicobar Islands,2020-07-15,5.0,4.571428571428571,3521.0,3.857142857142857,red
Andaman and Nicobar Islands,2020-07-16,4.0,5.714285714285714,3521.0,3.4285714285714284,red
Andaman and Nicobar Islands,2020-07-17,4.0,5.857142857142857,3521.0,4.0,red
Andaman and Nicobar Islands,2020-07-18,4.0,5.857142857142857,3521.0,4.571428571428571,red
Andaman and Nicobar Islands,2020-07-19,15.0,6.428571428571429,3521.0,5.714285714285714,red
Andaman and Nicobar Islands,2020-07-20,4.0,8.571428571428571,3521.0,5.857142857142857,red
Andaman and Nicobar Islands,2020-07-21,5.0,10.714285714285714,3521.0,5.857142857142857,red
Andaman and Nicobar Islands,2020-07-22,9.0,14.571428571428571,3521.0,6.428571428571429,red
Andaman and Nicobar Islands,2020-07-23,19.0,16.428571428571427,3521.0,8.571428571428571,red
Andaman and Nicobar Islands,2020-07-24,19.0,18.714285714285715,3521.0,10.714285714285714,red
Andaman and Nicobar Islands,2020-07-25,31.0,21.571428571428573,3521.0,14.571428571428571,red
Andaman and Nicobar Islands,2020-07-26,28.0,29.571428571428573,3521.0,16.428571428571427,red
Andaman and Nicobar Islands,2020-07-27,20.0,32.857142857142854,3521.0,18.714285714285715,red
Andaman and Nicobar Islands,2020-07-28,25.0,41.285714285714285,3521.0,21.571428571428573,red
Andaman and Nicobar Islands,2020-07-29,65.0,49.42857142857143,3521.0,29.571428571428573,red
Andaman and Nicobar Islands,2020-07-30,42.0,59.42857142857143,3521.0,32.857142857142854,red
Andaman and Nicobar Islands,2020-07-31,78.0,70.28571428571429,3521.0,41.285714285714285,red
Andaman and Nicobar Islands,2020-08-01,88.0,80.71428571428571,3521.0,49.42857142857143,red
Andaman and Nicobar Islands,2020-08-02,98.0,85.57142857142857,3521.0,59.42857142857143,red
Andaman and Nicobar Islands,2020-08-03,96.0,93.28571428571429,3521.0,70.28571428571429,red
Andaman and Nicobar Islands,2020-08-04,98.0,96.28571428571429,3521.0,80.71428571428571,red
Andaman and Nicobar Islands,2020-08-05,99.0,102.14285714285714,3521.0,85.57142857142857,red
Andaman and Nicobar Islands,2020-08-06,96.0,108.0,3521.0,93.28571428571429,red
Andaman and Nicobar Islands,2020-08-07,99.0,113.57142857142857,3521.0,96.28571428571429,red
Andaman and Nicobar Islands,2020-08-08,129.0,119.42857142857143,3521.0,102.14285714285714,red
Andaman and Nicobar Islands,2020-08-09,139.0,124.71428571428571,3521.0,108.0,red
Andaman and Nicobar Islands,2020-08-10,135.0,130.57142857142858,3521.0,113.57142857142857,red
Andaman and Nicobar Islands,2020-08-11,139.0,137.71428571428572,3521.0,119.42857142857143,red
Andaman and Nicobar Islands,2020-08-12,136.0,136.42857142857142,3521.0,124.71428571428571,red
Andaman and Nicobar Islands,2020-08-13,137.0,129.85714285714286,3521.0,130.57142857142858,red
Andaman and Nicobar Islands,2020-08-14,149.0,117.14285714285714,3521.0,137.71428571428572,red
Andaman and Nicobar Islands,2020-08-15,120.0,109.28571428571429,3521.0,136.42857142857142,red
Andaman and Nicobar Islands,2020-08-16,93.0,100.57142857142857,3521.0,129.85714285714286,red
Andaman and Nicobar Islands,2020-08-17,46.0,91.85714285714286,3521.0,117.14285714285714,red
Andaman and Nicobar Islands,2020-08-18,84.0,80.14285714285714,3521.0,109.28571428571429,red
Andaman and Nicobar Islands,2020-08-19,75.0,71.71428571428571,3521.0,100.57142857142857,red
Andaman and Nicobar Islands,2020-08-20,76.0,65.85714285714286,3521.0,91.85714285714286,red
Andaman and Nicobar Islands,2020-08-21,67.0,65.57142857142857,3521.0,80.14285714285714,red
Andaman and Nicobar Islands,2020-08-22,61.0,59.42857142857143,3521.0,71.71428571428571,red
Andaman and Nicobar Islands,2020-08-23,52.0,54.42857142857143,3521.0,65.85714285714286,red
Andaman and Nicobar Islands,2020-08-24,44.0,48.285714285714285,3521.0,65.57142857142857,red
Andaman and Nicobar Islands,2020-08-25,41.0,43.285714285714285,3521.0,59.42857142857143,red
Andaman and Nicobar Islands,2020-08-26,40.0,39.0,3521.0,54.42857142857143,red
Andaman and Nicobar Islands,2020-08-27,33.0,34.857142857142854,3521.0,48.285714285714285,red
Andaman and Nicobar Islands,2020-08-28,32.0,32.57142857142857,3521.0,43.285714285714285,red
Andaman and Nicobar Islands,2020-08-29,31.0,30.714285714285715,3521.0,39.0,red
Andaman and Nicobar Islands,2020-08-30,23.0,28.714285714285715,3521.0,34.857142857142854,red
Andaman and Nicobar Islands,2020-08-31,28.0,29.285714285714285,3521.0,32.57142857142857,red
Andaman and Nicobar Islands,2020-09-01,28.0,29.571428571428573,3521.0,30.714285714285715,red
Andaman and Nicobar Islands,2020-09-02,26.0,30.142857142857142,3521.0,28.714285714285715,red
Andaman and Nicobar Islands,2020-09-03,37.0,32.57142857142857,3521.0,29.285714285714285,red
Andaman and Nicobar Islands,2020-09-04,34.0,32.42857142857143,3521.0,29.571428571428573,red
Andaman and Nicobar Islands,2020-09-05,35.0,33.142857142857146,3521.0,30.142857142857142,red
Andaman and Nicobar Islands,2020-09-06,40.0,34.285714285714285,3521.0,32.57142857142857,red
Andaman and Nicobar Islands,2020-09-07,27.0,34.57142857142857,3521.0,32.42857142857143,red
Andaman and Nicobar Islands,2020-09-08,33.0,33.857142857142854,3521.0,33.142857142857146,red
Andaman and Nicobar Islands,2020-09-09,34.0,32.714285714285715,3521.0,34.285714285714285,red
Andaman and Nicobar Islands,2020-09-10,39.0,31.5,3521.0,34.57142857142857,red
Andaman and Nicobar Islands,2020-09-11,29.0,32.4,3521.0,33.857142857142854,red
Andaman and Nicobar Islands,2020-09-12,27.0,32.25,3521.0,32.714285714285715,red
Andhra Pradesh,2020-03-12,1.0,0.25,557587.0,1.0,red
Andhra Pradesh,2020-03-13,0.0,0.2,557587.0,0.0,red
Andhra Pradesh,2020-03-14,0.0,0.16666666666666666,557587.0,0.0,red
Andhra Pradesh,2020-03-15,0.0,0.14285714285714285,557587.0,0.0,red
Andhra Pradesh,2020-03-16,0.0,0.2857142857142857,557587.0,0.0,red
Andhra Pradesh,2020-03-17,0.0,0.2857142857142857,557587.0,0.0,red
Andhra Pradesh,2020-03-18,0.0,0.5714285714285714,557587.0,0.14285714285714285,red
Andhra Pradesh,2020-03-19,2.0,0.7142857142857143,557587.0,0.2857142857142857,red
Andhra Pradesh,2020-03-20,0.0,0.8571428571428571,557587.0,0.2857142857142857,red
Andhra Pradesh,2020-03-21,2.0,1.0,557587.0,0.5714285714285714,red
Andhra Pradesh,2020-03-22,1.0,1.2857142857142858,557587.0,0.7142857142857143,red
Andhra Pradesh,2020-03-23,1.0,1.1428571428571428,557587.0,0.8571428571428571,red
Andhra Pradesh,2020-03-24,1.0,1.4285714285714286,557587.0,1.0,red
Andhra Pradesh,2020-03-25,2.0,2.0,557587.0,1.2857142857142858,red
Andhra Pradesh,2020-03-26,1.0,2.142857142857143,557587.0,1.1428571428571428,red
Andhra Pradesh,2020-03-27,2.0,2.2857142857142856,557587.0,1.4285714285714286,red
Andhra Pradesh,2020-03-28,6.0,5.142857142857143,557587.0,2.0,red
Andhra Pradesh,2020-03-29,2.0,14.428571428571429,557587.0,2.142857142857143,red
Andhra Pradesh,2020-03-30,2.0,19.714285714285715,557587.0,2.2857142857142856,red
Andhra Pradesh,2020-03-31,21.0,21.571428571428573,557587.0,5.142857142857143,red
Andhra Pradesh,2020-04-01,67.0,24.714285714285715,557587.0,14.428571428571429,red
Andhra Pradesh,2020-04-02,38.0,33.57142857142857,557587.0,19.714285714285715,red
Andhra Pradesh,2020-04-03,15.0,40.0,557587.0,21.571428571428573,red
Andhra Pradesh,2020-04-04,28.0,38.57142857142857,557587.0,24.714285714285715,red
Andhra Pradesh,2020-04-05,64.0,33.857142857142854,557587.0,33.57142857142857,red
Andhra Pradesh,2020-04-06,47.0,30.571428571428573,557587.0,40.0,red
Andhra Pradesh,2020-04-07,11.0,31.0,557587.0,38.57142857142857,red
Andhra Pradesh,2020-04-08,34.0,30.428571428571427,557587.0,33.857142857142854,red
Andhra Pradesh,2020-04-09,15.0,23.428571428571427,557587.0,30.571428571428573,red
Andhra Pradesh,2020-04-10,18.0,19.428571428571427,557587.0,31.0,red
Andhra Pradesh,2020-04-11,24.0,24.285714285714285,557587.0,30.428571428571427,red
Andhra Pradesh,2020-04-12,15.0,25.285714285714285,557587.0,23.428571428571427,red
Andhra Pradesh,2020-04-13,19.0,24.428571428571427,557587.0,19.428571428571427,red
Andhra Pradesh,2020-04-14,45.0,27.285714285714285,557587.0,24.285714285714285,red
Andhra Pradesh,2020-04-15,41.0,28.285714285714285,557587.0,25.285714285714285,red
Andhra Pradesh,2020-04-16,9.0,32.42857142857143,557587.0,24.428571428571427,red
Andhra Pradesh,2020-04-17,38.0,40.42857142857143,557587.0,27.285714285714285,red
Andhra Pradesh,2020-04-18,31.0,39.0,557587.0,28.285714285714285,red
Andhra Pradesh,2020-04-19,44.0,41.142857142857146,557587.0,32.42857142857143,red
Andhra Pradesh,2020-04-20,75.0,51.285714285714285,557587.0,40.42857142857143,red
Andhra Pradesh,2020-04-21,35.0,54.714285714285715,557587.0,39.0,red
Andhra Pradesh,2020-04-22,56.0,59.0,557587.0,41.142857142857146,red
Andhra Pradesh,2020-04-23,80.0,64.28571428571429,557587.0,51.285714285714285,red
Andhra Pradesh,2020-04-24,62.0,65.0,557587.0,54.714285714285715,red
Andhra Pradesh,2020-04-25,61.0,71.71428571428571,557587.0,59.0,red
Andhra Pradesh,2020-04-26,81.0,74.14285714285714,557587.0,64.28571428571429,red
Andhra Pradesh,2020-04-27,80.0,72.85714285714286,557587.0,65.0,red
Andhra Pradesh,2020-04-28,82.0,72.57142857142857,557587.0,71.71428571428571,red
Andhra Pradesh,2020-04-29,73.0,72.71428571428571,557587.0,74.14285714285714,red
Andhra Pradesh,2020-04-30,71.0,69.42857142857143,557587.0,72.85714285714286,red
Andhra Pradesh,2020-05-01,60.0,67.57142857142857,557587.0,72.57142857142857,red
Andhra Pradesh,2020-05-02,62.0,65.42857142857143,557587.0,72.71428571428571,red
Andhra Pradesh,2020-05-03,58.0,63.57142857142857,557587.0,69.42857142857143,red
Andhra Pradesh,2020-05-04,67.0,61.42857142857143,557587.0,67.57142857142857,red
Andhra Pradesh,2020-05-05,67.0,60.57142857142857,557587.0,65.42857142857143,red
Andhra Pradesh,2020-05-06,60.0,57.857142857142854,557587.0,63.57142857142857,red
Andhra Pradesh,2020-05-07,56.0,56.714285714285715,557587.0,61.42857142857143,red
Andhra Pradesh,2020-05-08,54.0,52.57142857142857,557587.0,60.57142857142857,red
Andhra Pradesh,2020-05-09,43.0,53.142857142857146,557587.0,57.857142857142854,red
Andhra Pradesh,2020-05-10,50.0,51.42857142857143,557587.0,56.714285714285715,red
Andhra Pradesh,2020-05-11,38.0,53.142857142857146,557587.0,52.57142857142857,red
Andhra Pradesh,2020-05-12,71.0,60.0,557587.0,53.142857142857146,red
Andhra Pradesh,2020-05-13,48.0,60.714285714285715,557587.0,51.42857142857143,red
Andhra Pradesh,2020-05-14,68.0,57.142857142857146,557587.0,53.142857142857146,red
Andhra Pradesh,2020-05-15,102.0,59.142857142857146,557587.0,60.0,red
Andhra Pradesh,2020-05-16,48.0,57.142857142857146,557587.0,60.714285714285715,red
Andhra Pradesh,2020-05-17,25.0,60.42857142857143,557587.0,57.142857142857146,red
Andhra Pradesh,2020-05-18,52.0,57.142857142857146,557587.0,59.142857142857146,red
Andhra Pradesh,2020-05-19,57.0,51.42857142857143,557587.0,57.142857142857146,red
Andhra Pradesh,2020-05-20,71.0,51.285714285714285,557587.0,60.42857142857143,red
Andhra Pradesh,2020-05-21,45.0,57.142857142857146,557587.0,57.142857142857146,red
Andhra Pradesh,2020-05-22,62.0,64.85714285714286,557587.0,51.42857142857143,red
Andhra Pradesh,2020-05-23,47.0,70.57142857142857,557587.0,51.285714285714285,red
Andhra Pradesh,2020-05-24,66.0,79.57142857142857,557587.0,57.142857142857146,red
Andhra Pradesh,2020-05-25,106.0,91.42857142857143,557587.0,64.85714285714286,red
Andhra Pradesh,2020-05-26,97.0,94.71428571428571,557587.0,70.57142857142857,red
Andhra Pradesh,2020-05-27,134.0,106.71428571428571,557587.0,79.57142857142857,red
Andhra Pradesh,2020-05-28,128.0,113.0,557587.0,91.42857142857143,red
Andhra Pradesh,2020-05-29,85.0,112.85714285714286,557587.0,94.71428571428571,red
Andhra Pradesh,2020-05-30,131.0,115.42857142857143,557587.0,106.71428571428571,red
Andhra Pradesh,2020-05-31,110.0,122.0,557587.0,113.0,red
Andhra Pradesh,2020-06-01,105.0,123.85714285714286,557587.0,112.85714285714286,red
Andhra Pradesh,2020-06-02,115.0,131.42857142857142,557587.0,115.42857142857143,red
Andhra Pradesh,2020-06-03,180.0,142.71428571428572,557587.0,122.0,red
Andhra Pradesh,2020-06-04,141.0,155.42857142857142,557587.0,123.85714285714286,red
Andhra Pradesh,2020-06-05,138.0,162.42857142857142,557587.0,131.42857142857142,red
Andhra Pradesh,2020-06-06,210.0,155.85714285714286,557587.0,142.71428571428572,red
Andhra Pradesh,2020-06-07,199.0,182.28571428571428,557587.0,155.42857142857142,red
Andhra Pradesh,2020-06-08,154.0,188.14285714285714,557587.0,162.42857142857142,red
Andhra Pradesh,2020-06-09,69.0,198.0,557587.0,155.85714285714286,red
Andhra Pradesh,2020-06-10,365.0,199.71428571428572,557587.0,182.28571428571428,red
Andhra Pradesh,2020-06-11,182.0,213.28571428571428,557587.0,188.14285714285714,red
Andhra Pradesh,2020-06-12,207.0,234.71428571428572,557587.0,198.0,red
Andhra Pradesh,2020-06-13,222.0,262.57142857142856,557587.0,199.71428571428572,red
Andhra Pradesh,2020-06-14,294.0,260.57142857142856,557587.0,213.28571428571428,red
Andhra Pradesh,2020-06-15,304.0,295.2857142857143,557587.0,234.71428571428572,red
Andhra Pradesh,2020-06-16,264.0,332.14285714285717,557587.0,262.57142857142856,red
Andhra Pradesh,2020-06-17,351.0,370.57142857142856,557587.0,260.57142857142856,red
Andhra Pradesh,2020-06-18,425.0,396.7142857142857,557587.0,295.2857142857143,red
Andhra Pradesh,2020-06-19,465.0,416.57142857142856,557587.0,332.14285714285717,red
Andhra Pradesh,2020-06-20,491.0,444.85714285714283,557587.0,370.57142857142856,red
Andhra Pradesh,2020-06-21,477.0,465.7142857142857,557587.0,396.7142857142857,red
Andhra Pradesh,2020-06-22,443.0,484.0,557587.0,416.57142857142856,red
Andhra Pradesh,2020-06-23,462.0,504.0,557587.0,444.85714285714283,red
Andhra Pradesh,2020-06-24,497.0,547.5714285714286,557587.0,465.7142857142857,red
Andhra Pradesh,2020-06-25,553.0,595.5714285714286,557587.0,484.0,red
Andhra Pradesh,2020-06-26,605.0,645.5714285714286,557587.0,504.0,red
Andhra Pradesh,2020-06-27,796.0,680.1428571428571,557587.0,547.5714285714286,red
Andhra Pradesh,2020-06-28,813.0,703.0,557587.0,595.5714285714286,red
Andhra Pradesh,2020-06-29,793.0,744.7142857142857,557587.0,645.5714285714286,red
Andhra Pradesh,2020-06-30,704.0,777.8571428571429,557587.0,680.1428571428571,red
Andhra Pradesh,2020-07-01,657.0,773.4285714285714,557587.0,703.0,red
Andhra Pradesh,2020-07-02,845.0,799.8571428571429,557587.0,744.7142857142857,red
Andhra Pradesh,2020-07-03,837.0,875.4285714285714,557587.0,777.8571428571429,red
Andhra Pradesh,2020-07-04,765.0,943.1428571428571,557587.0,773.4285714285714,red
Andhra Pradesh,2020-07-05,998.0,1001.0,557587.0,799.8571428571429,red
Andhra Pradesh,2020-07-06,1322.0,1102.4285714285713,557587.0,875.4285714285714,red
Andhra Pradesh,2020-07-07,1178.0,1212.5714285714287,557587.0,943.1428571428571,red
Andhra Pradesh,2020-07-08,1062.0,1362.2857142857142,557587.0,1001.0,red
Andhra Pradesh,2020-07-09,1555.0,1495.857142857143,557587.0,1102.4285714285713,red
Andhra Pradesh,2020-07-10,1608.0,1583.4285714285713,557587.0,1212.5714285714287,red
Andhra Pradesh,2020-07-11,1813.0,1688.857142857143,557587.0,1362.2857142857142,red
Andhra Pradesh,2020-07-12,1933.0,1884.5714285714287,557587.0,1495.857142857143,red
Andhra Pradesh,2020-07-13,1935.0,2032.857142857143,557587.0,1583.4285714285713,red
Andhra Pradesh,2020-07-14,1916.0,2174.8571428571427,557587.0,1688.857142857143,red
Andhra Pradesh,2020-07-15,2432.0,2482.0,557587.0,1884.5714285714287,red
Andhra Pradesh,2020-07-16,2593.0,2926.0,557587.0,2032.857142857143,red
Andhra Pradesh,2020-07-17,2602.0,3231.5714285714284,557587.0,2174.8571428571427,red
Andhra Pradesh,2020-07-18,3963.0,3664.1428571428573,557587.0,2482.0,red
Andhra Pradesh,2020-07-19,5041.0,4180.285714285715,557587.0,2926.0,red
Andhra Pradesh,2020-07-20,4074.0,4952.428571428572,557587.0,3231.5714285714284,red
Andhra Pradesh,2020-07-21,4944.0,5744.571428571428,557587.0,3664.1428571428573,red
Andhra Pradesh,2020-07-22,6045.0,6294.571428571428,557587.0,4180.285714285715,red
Andhra Pradesh,2020-07-23,7998.0,6664.0,557587.0,4952.428571428572,red
Andhra Pradesh,2020-07-24,8147.0,6946.428571428572,557587.0,5744.571428571428,red
Andhra Pradesh,2020-07-25,7813.0,7375.571428571428,557587.0,6294.571428571428,red
Andhra Pradesh,2020-07-26,7627.0,7953.857142857143,557587.0,6664.0,red
Andhra Pradesh,2020-07-27,6051.0,8263.714285714286,557587.0,6946.428571428572,red
Andhra Pradesh,2020-07-28,7948.0,8582.142857142857,557587.0,7375.571428571428,red
Andhra Pradesh,2020-07-29,10093.0,8791.142857142857,557587.0,7953.857142857143,red
Andhra Pradesh,2020-07-30,10167.0,8923.714285714286,557587.0,8263.714285714286,red
Andhra Pradesh,2020-07-31,10376.0,9176.714285714286,557587.0,8582.142857142857,red
